tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,polyline
1625,6/25/15 18:15,6/25/15 18:42,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17017,Subscriber,1968,2,qxxwF~~nbM`BbAt@_CnGfEzBxAqF~PoDbL_DxJkDvKmFvP|BxAvFxDvF~DxFrDvJlGnHzEfErCjCbBlJhG|BzApEtCtDbCnClBzEbDbElChDzB|@l@dElCxBtAbCdBpH|ElH|EfD|BbAn@z@mCvDuLuBuA]bA
579,6/25/15 18:49,6/25/15 18:59,116,W 17 St & 8 Ave,40.74177603,-74.00149746,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17017,Subscriber,1969,1,iktwFdltbM\cAuBuAuBsAeJcGwVkP{T}NoLyH{ByAPi@
481,6/25/15 19:05,6/25/15 19:13,523,W 38 St & 8 Ave,40.75466591,-73.99138152,519,Pershing Square North,40.751873,-73.977706,17017,Subscriber,1986,1,k{vwFjmrbM|I_YdI}V|DiMwFwDyBwA|BmHDQ@CBGFQ{AaA
535,6/25/15 19:14,6/25/15 19:23,519,Pershing Square North,40.751873,-73.977706,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17017,Subscriber,1954,1,ejvwFrwobMQMSMITIXWr@{GxSkB`GmB`GmElNuJxZ
663,6/26/15 8:10,6/26/15 8:21,529,W 42 St & 8 Ave,40.7575699,-73.99098507,474,5 Ave & E 29 St,40.7451677,-73.98683077,17017,Subscriber,1976,2,qnwwF`jrbMtJyZrN|CpAVnEr@rARtCVbD\|@T~@h@BAVu@V?FF~@LfBTbEd@bAJlD_LnCdB
161,6/26/15 8:56,6/26/15 8:59,474,5 Ave & E 29 St,40.7451677,-73.98683077,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17017,Subscriber,1989,1,o`uwFfqqbM~I`G|BvAk@fB}DbM
614,6/26/15 12:43,6/26/15 12:53,466,W 25 St & 6 Ave,40.74395411,-73.99144871,536,1 Ave & E 30 St,40.74144387,-73.97536082,17017,Subscriber,1979,2,{xtwFlmrbMe@vA}ByAsFsDyFsDhB{FpLa_@nMka@XoAhDmKYQ
569,6/26/15 14:59,6/26/15 15:08,536,1 Ave & E 30 St,40.74144387,-73.97536082,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17017,Subscriber,1955,1,whtwFhhobMwFsDyAcAyDpLoEhNiGrRcOle@CL?DUAC@M`@ITo@_@g@Sg@Ke@vAwAjE_BlFbC|A
1531,6/26/15 18:07,6/26/15 18:33,517,Pershing Square South,40.751581,-73.97791,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17017,Subscriber,1953,2,khvwF|xobMkAw@SMITIXWr@[|@SMwBoAi@fBaCtHmG`SyFrQW~@oEdNuEzN{@lCr@d@fErCjCbBlJhG|BzApEtCtDbCnClBzEbDbElChDzB|@l@dElCxBtAbCdBpH|ElH|EbG|DfDfB~@L^HbDX~Fl@~Eb@lAFZ?LEHIj@q@\UbEs@dI{A|@Yb@YVKp@~Hd@vF
1248,6/27/15 14:25,6/27/15 14:46,358,Christopher St & Greenwich St,40.73291553,-74.00711384,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17017,Subscriber,1983,2,}srwFnoubMNrAiCa@_@qEoCWiCU}Ec@q@IWISOUU{DoEsCiDoB}B}@{@iAu@kCeB}DiCaHqEeToNwL_IwFsDnFuPnI{WtHcVvKg]{ByAOd@
1176,6/27/15 14:48,6/27/15 15:07,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,17017,Customer,,0,kxtwF`dpbMNe@}BuA}F}DcGwDsE{CqKeHgO}JsNmJ{FsDyFyD}ByA{ByAgC`IQf@
1110,6/27/15 15:53,6/27/15 16:11,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17017,Subscriber,1968,1,g{wwFhinbMoBdGMd@|BzAxFpD|BzAaBhFgC~HcBpFmE~MgChIeBjFfBjATN|E`D|A`AzDbCvFxDdG|DnD`CjErCrFtD`FdDlAt@hG|D|HhFlNhJdLnHtEzCtBtAWv@
471,6/27/15 16:50,6/27/15 16:57,334,W 20 St & 7 Ave,40.74238787,-73.99726235,128,MacDougal St & Prince St,40.72710258,-74.00297088,17017,Subscriber,1997,1,untwF`rsbMhGoRlGaStBtAjFfDpFvDtGhE|BtA~B~AlFlDdErCvAz@KVuCpHrBbBlN~KjFdEjAx@hBvA
11187,6/28/15 8:45,6/28/15 11:51,128,MacDougal St & Prince St,40.72710258,-74.00297088,225,W 14 St & The High Line,40.74195138,-74.00803013,17017,Customer,,0,goqwFhutbMRNPVGTmAlWCfAEtBMxCqCUgAK}E}@eSiDgG_Ae@MyB_@qCa@oCm@uAOgCEoFCcCAQCOEs@i@]W_EgC_EfMW|@
1466,6/28/15 14:59,6/28/15 15:24,225,W 14 St & The High Line,40.74195138,-74.00803013,530,11 Ave & W 59 St,40.771522,-73.990541,17017,Subscriber,1970,1,ultwFztubMQl@KIs@e@a@Mk@a@y@rCMEMDa@p@KRCJo@IGEYG_CWo@SeLeAaFg@u@GQ@IFGRI^WPe@Ra@V_@H{@QU@g@Nc@Bs@Bw@CaAOsRkFq@Ww@c@a`@cWqD}BWI}B{AIIGM}@m@w@s@[_@{A{Ba@k@k@cAw@sAa@c@_CaBoA_AyBwAwAeA_J_GyDcCc@QaDwBSKG@IDMHGC]QgA]sE[o@MSGmA}@wDaCOMIIDMHWNe@l@oB~DqMTL
1091,6/28/15 15:45,6/28/15 16:03,530,11 Ave & W 59 St,40.771522,-73.990541,225,W 14 St & The High Line,40.74195138,-74.00803013,17017,Customer,,0,_ezwFzgrbMUM_EpMm@nBY|@ELHHNLvD`ClA|@RFn@LrEZfA\\PFBLIHEFARJ`DvBb@PxDbC~I~FvAdAxBvAnA~@~B`B`@b@v@rAj@bA`@j@zAzBZ^v@r@|@l@FLHH|BzAVHv@d@xBvA``@bWv@b@p@VrRjF`ANv@Br@Cb@Cf@OTAz@P^I`@Wd@SVQH_@FSHGPAt@F`Ff@dLdAn@R~BVXFFDn@HBKJS|D`@X_Al@gAPm@
1704,6/28/15 16:10,6/28/15 16:38,225,W 14 St & The High Line,40.74195138,-74.00803013,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17017,Subscriber,1986,1,ultwFztubMpEwNXw@~Gp@rJz@rAFLCJIh@o@XU`AUhASdGgArCi@\Kd@Yb@SxDsBf@SzEaCbD{AfAi@p@QRMDKjFyMbNq]Tk@Ja@nB_L@IbAVdDz@tA{GRmAtA}Gx@sD`AgFnB}IHg@l@yCbAd@TTjBt@
4520,6/28/15 16:42,6/28/15 17:57,410,Suffolk St & Stanton St,40.72066442,-73.98517977,279,Peck Slip & Front St,40.707873,-74.00167,17017,Customer,,0,ggpwFxfqbMNF\BdBmIp@aDdFnB|FdC~@d@^aBZiAp@cDzGrCPHRgA^NDNTbIbAd@nA`@z@DpAGpGg@|DWXtEj@nHLvCl@hIj@CNlBl@vG@J@TB`@t@rIDtAN~Ap@fIPbC`@tCTfA^nAL\GFY\YZnA~BdAvBL\z@`CqAtAL\
556,6/28/15 22:50,6/28/15 22:59,279,Peck Slip & Front St,40.707873,-74.00167,307,Canal St & Rutgers St,40.71427487,-73.98990025,17017,Subscriber,1983,1,}vmwF`ntbMnBwAc@}@{@aCM]Yi@{@eB_AgBX[X]FGM]_@oAUgAa@uCQcCSaCm@eHEuAOeBc@_FEk@Ce@m@wGOmBk@Bm@iIMwCW{C{ALkBJkCNcCRsCZ[FkAJ]CVtHDxDK@GBIHK^
789,6/28/15 23:47,6/29/15 0:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,307,Canal St & Rutgers St,40.71427487,-73.98990025,17017,Subscriber,1979,1,o_owFtcrbM
609,6/29/15 8:49,6/29/15 9:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17017,Subscriber,1981,2,o_owFtcrbMo@nDeAbF]dB{E{ByCmAiGiCcEaBiFyBeFwBsCs@kAY}@Oi@O[OiC}AeO{JoCgBm@a@a@jA
1049,6/29/15 9:01,6/29/15 9:19,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17017,Subscriber,1992,2,ksqwFpiqbM`@kAaAo@iD{B_IiFgK}GkIoFmEwCuBsAeKz[kFlPmFpPsIhXqFvPmFvP{BwAeCcB{JsGOb@
154,6/29/15 9:25,6/29/15 9:28,494,W 26 St & 8 Ave,40.74734825,-73.99723551,489,10 Ave & W 28 St,40.75066386,-74.00176802,17017,Subscriber,1982,1,omuwF~qsbMNc@{ByAuFsDsF`QbAl@hDzB|@l@dElCoFrP{ByAuFuDNe@
894,6/29/15 16:52,6/29/15 17:07,489,10 Ave & W 28 St,40.75066386,-74.00176802,519,Pershing Square North,40.751873,-73.977706,17017,Subscriber,1969,1,ecvwFrmtbM|EkOHc@Lm@D_AEw@@c@Hi@Pk@V{@LSPWROt@c@Zg@P]JY{ByA_EkCyDiCyFqDwNoJwFuD`IyVpGqS~GgTyBwA|BmHDQDKFQ{AaA
706,6/29/15 18:59,6/29/15 19:10,519,Pershing Square North,40.751873,-73.977706,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17017,Subscriber,1956,1,ejvwFrwobMQMSMITIXWr@[|@SMwBoAi@fBaCtHmG`SyFrQW~@oEdNuEzN{@lCr@d@fErCjCbBlJhGaAhD_@nAuC~I
441,6/29/15 20:40,6/29/15 20:47,448,W 37 St & 10 Ave,40.75660359,-73.9979009,513,W 56 St & 10 Ave,40.768254,-73.988639,17017,Subscriber,1987,2,ugwwFrusbM{AcAUOHWMI}AeAg@][UCA{DkCoG}DyF{DyFwDsNeJ_CyAyB_B_CyAyB}A_C{Ab@qA
756,6/30/15 8:37,6/30/15 8:50,513,W 56 St & 10 Ave,40.768254,-73.988639,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17017,Subscriber,1994,2,upywF|{qbMlEcN|BxAxFxDtFtD|BbBzBtAxFrD~BzAvJpGrIvFjHxE`GeR
744,6/30/15 9:22,6/30/15 9:35,523,W 38 St & 8 Ave,40.75466591,-73.99138152,538,E 48 St & Madison Ave,40.75666,-73.976684,17017,Subscriber,1969,1,k{vwFjmrbMQh@{ByAwFsDiK_HsNkJzKq]bGgRtDqLPi@
1234,6/30/15 10:52,6/30/15 11:12,538,E 48 St & Madison Ave,40.75666,-73.976684,501,FDR Drive & E 35 St,40.744219,-73.97121214,17017,Customer,,0,ghwwFdqobMpFgQbAwCpBgGxD_M~BxAxFtD~JxGvNpJfAiDbA_DjAqD|AyEpBbBd@sAPLtAv@K`@\P^R
1853,6/30/15 15:40,6/30/15 16:11,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,499,Broadway & W 60 St,40.76915505,-73.98191841,17017,Subscriber,1975,1,kswwFddlbMg@|A~B|AhG`E|BzA}DdM}I`YoHfUMd@|BzA|BxAaCnHmHlUiBzFaIxV{CrJmEuCsJkGkCcBFc@@]EUIQWW]G]FUTk@`AIDoBD
1734,6/30/15 16:26,6/30/15 16:55,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17017,Subscriber,1971,1,evywFnrpbM
187,6/30/15 17:06,6/30/15 17:09,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17017,Customer,,0,evywFnrpbM
585,6/30/15 17:20,6/30/15 17:29,499,Broadway & W 60 St,40.76915505,-73.98191841,359,E 47 St & Park Ave,40.75510267,-73.97498696,17017,Subscriber,1962,1,evywFnrpbMnBEHE`@m@Cf@Fj@N\FFPFR@^KLQHMDUB[?OVQJELA~@LzANfAF`BPbAJpCj@rCx@nClAbClApBfAzBtApCxAtB|@x@iCfEyM~FaR|DaM|BqHpAx@h@^L_@Z_A
813,6/30/15 17:48,6/30/15 18:01,359,E 47 St & Park Ave,40.75510267,-73.97498696,545,E 23 St & 1 Ave,40.736502,-73.97809472,17017,Subscriber,1978,1,u~vwFlfobM[~@k@_@oAy@vAuEbAwCpBgGxD_M~BxAxFtD~JxGvNpJtChB^VbAj@`EpC`EnCrJnGvFrDvDbCtHbF`C|AtFgQ\N
585,6/30/15 18:08,6/30/15 18:18,545,E 23 St & 1 Ave,40.736502,-73.97809472,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17017,Subscriber,1987,1,ejswFzyobMlFwPDQF?nEs@xPoClAUT?h@JL@XPjCfBjG~DbOrJvMzIzBxAnBvAxFxDj@\FDWpAmA`GkA`GUdATJbAd@TTjBt@
